student_id,school,sex,age,address_type,family_size,parent_status,mother_education,father_education,mother_job,father_job,school_choice_reason,guardian,travel_time,study_time,class_failures,school_support,family_support,extra_paid_classes,activities,nursery_school,higher_ed,internet_access,romantic_relationship,family_relationship,free_time,social,weekday_alcohol,weekend_alcohol,health,absences,grade_1,grade_2,final_grade
520,MS,M,16,Rural,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),other,services,reputation,mother,15 to 30 min.,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,no,5,2,1,1,1,2,0,8,7,0
521,MS,F,16,Urban,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),at_home,other,other,mother,30 min. to 1 hour,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,4,3,2,1,3,5,6,6,8,8
522,MS,F,16,Rural,Greater than 3,Living together,5th to 9th grade,secondary education,at_home,services,other,mother,15 to 30 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,3,3,3,1,1,2,0,8,10,10
523,MS,F,16,Urban,Greater than 3,Living together,higher education,higher education,health,health,course,mother,<15 min.,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,yes,4,3,4,1,2,3,4,8,8,8
524,MS,M,18,Urban,Less than or equal to 3,Living together,higher education,higher education,at_home,health,home,mother,<15 min.,>10 hours,0,no,yes,no,yes,yes,no,yes,yes,5,5,5,5,5,5,2,5,6,6
525,MS,F,16,Rural,Less than or equal to 3,Living together,secondary education,higher education,at_home,other,other,mother,30 min. to 1 hour,2 to 5 hours,0,no,yes,no,no,no,yes,no,no,4,2,1,1,1,2,2,7,9,8
526,MS,M,17,Urban,Less than or equal to 3,Living together,higher education,higher education,other,services,home,mother,<15 min.,5 to 10 hours,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,2,5,0,15,14,16
527,MS,F,17,Rural,Greater than 3,Living together,higher education,primary education (4th grade),other,other,other,mother,<15 min.,<2 hours,0,no,no,no,no,yes,yes,yes,yes,4,2,3,1,2,5,1,13,14,14
528,MS,M,16,Urban,Less than or equal to 3,Living together,5th to 9th grade,5th to 9th grade,services,services,other,mother,>1 hour,5 to 10 hours,0,no,no,no,no,yes,yes,no,no,5,1,3,2,2,3,0,10,9,10
529,MS,F,17,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,at_home,other,other,mother,<15 min.,<2 hours,0,no,yes,yes,no,yes,yes,yes,no,5,1,3,1,2,5,5,9,9,9
530,MS,F,16,Urban,Less than or equal to 3,Living together,higher education,higher education,services,services,other,father,15 to 30 min.,<2 hours,0,no,yes,no,no,yes,yes,no,no,5,1,3,1,2,5,1,11,11,11
531,MS,M,17,Urban,Greater than 3,Living together,secondary education,secondary education,services,services,home,mother,<15 min.,<2 hours,0,no,yes,no,yes,yes,yes,yes,no,4,1,4,5,5,3,8,7,10,9
532,MS,M,17,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,services,other,mother,30 min. to 1 hour,2 to 5 hours,0,no,no,no,no,yes,yes,yes,yes,5,1,3,3,3,1,0,10,10,10
533,MS,M,16,Urban,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),health,services,other,mother,15 to 30 min.,2 to 5 hours,0,no,no,no,no,no,yes,yes,yes,4,2,2,1,4,5,2,9,7,8
534,MS,F,16,Urban,Less than or equal to 3,Living together,5th to 9th grade,primary education (4th grade),other,services,other,mother,<15 min.,2 to 5 hours,0,no,no,no,no,yes,yes,yes,yes,3,2,2,1,1,3,0,14,15,16
535,MS,M,16,Urban,Less than or equal to 3,Living together,higher education,higher education,teacher,health,other,father,<15 min.,<2 hours,0,no,yes,no,no,yes,yes,yes,no,4,1,2,2,5,5,0,11,12,12
536,MS,M,15,Rural,Greater than 3,Living together,primary education (4th grade),5th to 9th grade,other,services,course,mother,30 min. to 1 hour,2 to 5 hours,0,no,yes,no,yes,yes,yes,no,no,5,5,5,1,3,5,11,9,11,10
537,MS,M,15,Urban,Less than or equal to 3,Apart,5th to 9th grade,5th to 9th grade,other,other,reputation,mother,30 min. to 1 hour,>10 hours,0,no,yes,no,yes,yes,yes,no,no,5,4,5,2,3,5,8,13,14,14
538,MS,M,15,Urban,Less than or equal to 3,Apart,5th to 9th grade,primary education (4th grade),services,services,course,mother,<15 min.,<2 hours,0,no,no,no,yes,yes,yes,yes,no,4,3,3,1,2,5,11,12,13,12
539,MS,F,16,Rural,Less than or equal to 3,Living together,5th to 9th grade,5th to 9th grade,other,other,course,mother,<15 min.,5 to 10 hours,0,no,yes,no,no,no,yes,no,yes,4,3,3,2,2,5,2,11,11,11
540,MS,F,16,Urban,Less than or equal to 3,Living together,higher education,primary education (4th grade),other,other,home,mother,15 to 30 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,no,1,2,4,2,2,1,8,9,10,10
541,MS,F,17,Urban,Greater than 3,Living together,secondary education,5th to 9th grade,at_home,other,home,mother,15 to 30 min.,<2 hours,0,no,no,no,no,yes,yes,no,yes,4,3,3,2,2,1,5,9,11,11
542,MS,F,17,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,other,other,mother,15 to 30 min.,2 to 5 hours,0,yes,no,yes,no,yes,yes,no,no,5,1,3,1,1,5,0,11,9,11
543,MS,F,16,Urban,Greater than 3,Living together,higher education,higher education,teacher,services,course,mother,15 to 30 min.,5 to 10 hours,0,no,yes,no,no,yes,yes,yes,yes,5,3,5,1,4,5,1,10,11,12
544,MS,M,17,Rural,Greater than 3,Living together,higher education,higher education,health,other,course,father,30 min. to 1 hour,<2 hours,3,no,no,no,yes,yes,yes,yes,yes,3,3,3,1,3,5,2,9,9,8
545,MS,M,17,Rural,Less than or equal to 3,Living together,primary education (4th grade),secondary education,other,other,course,father,15 to 30 min.,<2 hours,0,no,no,no,yes,yes,yes,no,yes,5,1,2,3,3,5,2,12,11,12
546,MS,M,17,Urban,Greater than 3,Living together,secondary education,higher education,services,other,other,mother,<15 min.,2 to 5 hours,1,no,yes,no,yes,no,yes,yes,yes,5,4,4,3,4,5,8,8,9,8
547,MS,F,17,Urban,Greater than 3,Living together,higher education,higher education,health,health,course,father,<15 min.,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,5,2,5,1,1,5,0,13,15,16
548,MS,M,16,Rural,Less than or equal to 3,Living together,higher education,primary education (4th grade),other,at_home,other,father,<15 min.,<2 hours,0,no,no,no,no,yes,yes,yes,no,4,1,2,2,1,2,0,10,11,11
549,MS,F,17,Urban,Greater than 3,Apart,primary education (4th grade),primary education (4th grade),at_home,at_home,other,mother,<15 min.,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,4,5,5,1,2,3,2,11,10,11
550,MS,F,17,Rural,Greater than 3,Living together,higher education,5th to 9th grade,other,other,course,mother,15 to 30 min.,2 to 5 hours,0,yes,yes,no,no,no,yes,yes,no,4,3,3,2,3,5,0,17,18,18
551,MS,M,16,Urban,Less than or equal to 3,Apart,5th to 9th grade,5th to 9th grade,other,services,course,father,15 to 30 min.,2 to 5 hours,0,no,yes,no,no,no,yes,yes,yes,4,1,2,2,2,5,0,12,13,13
552,MS,M,17,Urban,Greater than 3,Living together,secondary education,5th to 9th grade,other,other,other,father,15 to 30 min.,2 to 5 hours,0,no,yes,yes,no,yes,yes,yes,no,4,1,2,2,2,1,0,13,14,13
553,MS,M,19,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,other,other,mother,<15 min.,2 to 5 hours,2,no,yes,no,yes,yes,no,yes,no,4,4,3,3,4,4,2,9,9,10
554,MS,M,17,Urban,Less than or equal to 3,Apart,primary education (4th grade),none,other,other,home,mother,<15 min.,<2 hours,0,no,no,no,no,yes,yes,no,yes,4,1,2,1,1,5,4,11,11,12
555,MS,F,17,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,at_home,course,father,15 to 30 min.,<2 hours,0,no,yes,no,yes,yes,no,yes,yes,3,5,5,2,2,4,3,10,11,10
556,MS,F,16,Rural,Greater than 3,Living together,primary education (4th grade),5th to 9th grade,other,other,home,father,<15 min.,5 to 10 hours,0,yes,yes,no,no,no,yes,yes,yes,4,3,4,1,1,3,5,13,14,13
557,MS,M,16,Rural,Less than or equal to 3,Living together,primary education (4th grade),5th to 9th grade,other,at_home,course,mother,<15 min.,<2 hours,0,no,no,no,no,yes,yes,no,no,4,4,4,2,4,5,4,9,10,11
558,MS,F,17,Rural,Greater than 3,Living together,secondary education,primary education (4th grade),other,other,course,mother,15 to 30 min.,2 to 5 hours,3,no,yes,no,yes,no,yes,yes,yes,5,4,4,1,1,5,2,7,9,10
559,MS,M,17,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,other,course,mother,15 to 30 min.,<2 hours,0,no,no,no,yes,yes,no,no,yes,5,5,5,3,5,5,0,8,13,10
560,MS,M,18,Rural,Greater than 3,Living together,primary education (4th grade),none,at_home,at_home,course,other,30 min. to 1 hour,<2 hours,1,yes,yes,no,no,yes,yes,no,no,4,3,2,1,1,4,0,12,12,13
561,MS,M,17,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,services,course,mother,15 to 30 min.,<2 hours,0,no,yes,no,yes,no,yes,yes,yes,4,5,5,1,3,2,0,10,9,10
562,MS,M,18,Urban,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),at_home,at_home,course,mother,15 to 30 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,no,no,4,3,3,1,4,5,6,10,9,10
563,MS,F,16,Rural,Less than or equal to 3,Living together,5th to 9th grade,5th to 9th grade,other,services,course,father,<15 min.,2 to 5 hours,0,no,no,no,yes,yes,yes,no,yes,5,4,3,1,1,1,0,11,13,12
564,MS,M,17,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,other,course,mother,<15 min.,<2 hours,1,no,no,no,yes,yes,yes,no,yes,1,2,1,2,3,5,0,7,0,0
565,MS,M,16,Rural,Greater than 3,Living together,secondary education,5th to 9th grade,services,other,course,father,15 to 30 min.,<2 hours,0,no,no,no,no,yes,yes,yes,no,4,5,5,2,3,5,2,11,9,10
566,MS,M,16,Rural,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),at_home,other,course,mother,15 to 30 min.,<2 hours,0,no,no,no,yes,yes,yes,yes,no,4,5,5,2,4,5,0,10,10,9
567,MS,M,18,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),services,other,course,other,15 to 30 min.,<2 hours,1,no,yes,no,no,yes,no,yes,yes,5,3,3,2,3,5,2,9,7,9
568,MS,M,18,Rural,Greater than 3,Living together,secondary education,5th to 9th grade,services,other,course,mother,<15 min.,<2 hours,1,no,no,no,no,yes,no,yes,no,2,3,1,2,2,5,0,4,0,0
569,MS,M,19,Urban,Greater than 3,Living together,secondary education,5th to 9th grade,at_home,services,course,mother,15 to 30 min.,<2 hours,3,no,no,no,yes,yes,yes,no,no,3,2,1,1,1,3,4,6,11,9
570,MS,M,18,Urban,Greater than 3,Living together,secondary education,secondary education,at_home,at_home,course,mother,<15 min.,2 to 5 hours,2,no,yes,no,yes,yes,no,yes,no,4,4,5,1,3,3,9,4,8,8
571,MS,M,16,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,services,services,course,mother,15 to 30 min.,<2 hours,0,no,yes,no,yes,yes,yes,yes,yes,5,4,3,2,4,4,6,7,8,8
572,MS,M,19,Urban,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),at_home,other,course,other,15 to 30 min.,<2 hours,3,no,no,no,yes,no,no,yes,yes,4,4,3,1,3,5,4,8,9,9
573,MS,F,16,Urban,Greater than 3,Apart,secondary education,5th to 9th grade,services,at_home,course,mother,15 to 30 min.,2 to 5 hours,2,no,yes,no,yes,yes,yes,no,yes,2,5,5,1,1,1,8,5,5,7
574,MS,F,17,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,at_home,course,mother,<15 min.,<2 hours,0,no,yes,no,yes,yes,yes,no,no,4,3,2,1,2,5,9,7,9,10
575,MS,M,20,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,other,course,other,15 to 30 min.,<2 hours,1,no,yes,no,no,yes,no,yes,yes,4,4,3,2,4,4,12,8,11,10
576,MS,F,18,Rural,Greater than 3,Apart,higher education,secondary education,services,services,course,mother,<15 min.,<2 hours,0,no,yes,no,no,yes,yes,yes,no,5,4,4,3,4,2,8,10,11,10
577,MS,M,18,Rural,Greater than 3,Living together,secondary education,5th to 9th grade,other,other,course,mother,15 to 30 min.,<2 hours,0,no,yes,no,no,no,yes,yes,no,2,5,5,5,5,5,8,9,10,11
578,MS,M,19,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,services,home,other,30 min. to 1 hour,2 to 5 hours,1,no,no,no,no,yes,yes,yes,no,5,4,4,3,3,2,8,10,9,11
579,MS,M,17,Urban,Greater than 3,Living together,secondary education,secondary education,health,other,course,mother,15 to 30 min.,2 to 5 hours,1,no,yes,no,no,yes,yes,yes,no,4,5,4,2,3,3,4,8,9,10
580,MS,M,18,Urban,Less than or equal to 3,Living together,primary education (4th grade),secondary education,at_home,services,course,mother,<15 min.,<2 hours,0,no,no,no,no,yes,no,yes,yes,4,3,3,2,3,3,0,9,10,9
581,MS,M,19,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,other,home,other,30 min. to 1 hour,<2 hours,1,no,yes,no,no,yes,yes,yes,no,4,4,4,3,3,5,4,8,9,10
582,MS,F,18,Urban,Greater than 3,Apart,primary education (4th grade),5th to 9th grade,at_home,other,course,mother,15 to 30 min.,2 to 5 hours,2,no,yes,no,no,yes,yes,no,no,4,3,3,1,1,5,2,6,8,8
583,MS,F,19,Urban,Less than or equal to 3,Apart,primary education (4th grade),primary education (4th grade),at_home,other,course,mother,<15 min.,<2 hours,0,no,yes,no,no,yes,no,no,no,1,4,4,1,1,5,0,6,8,7
584,MS,F,18,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,other,other,mother,15 to 30 min.,<2 hours,1,no,no,no,no,yes,no,yes,yes,5,5,5,1,1,3,0,8,6,0
585,MS,F,17,Rural,Greater than 3,Living together,none,none,at_home,other,course,mother,15 to 30 min.,<2 hours,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,5,0,10,11,11
586,MS,F,17,Rural,Less than or equal to 3,Apart,secondary education,primary education (4th grade),other,at_home,course,other,15 to 30 min.,5 to 10 hours,0,no,yes,yes,no,yes,no,no,no,4,2,3,2,2,3,5,8,7,8
587,MS,F,17,Urban,Greater than 3,Living together,higher education,5th to 9th grade,teacher,services,home,mother,<15 min.,2 to 5 hours,0,yes,yes,no,yes,yes,yes,yes,no,5,5,5,1,3,5,0,8,8,0
588,MS,F,18,Rural,Less than or equal to 3,Living together,5th to 9th grade,5th to 9th grade,services,services,course,mother,<15 min.,2 to 5 hours,1,no,yes,no,yes,yes,yes,yes,no,2,3,3,1,2,4,3,7,6,8
589,MS,F,17,Urban,Greater than 3,Living together,higher education,primary education (4th grade),health,at_home,course,mother,<15 min.,<2 hours,0,no,yes,no,no,yes,yes,no,yes,3,2,2,1,1,5,0,8,10,9
590,MS,F,17,Urban,Less than or equal to 3,Living together,primary education (4th grade),5th to 9th grade,at_home,other,course,father,<15 min.,<2 hours,0,no,no,no,no,yes,yes,yes,no,5,5,1,1,1,3,0,7,10,10
591,MS,F,18,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,other,course,mother,30 min. to 1 hour,2 to 5 hours,2,no,no,no,yes,yes,yes,no,yes,3,4,4,2,2,5,3,7,8,7
592,MS,F,18,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,services,at_home,reputation,father,15 to 30 min.,2 to 5 hours,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,1,1,2,12,13,14
593,MS,F,17,Urban,Greater than 3,Living together,secondary education,secondary education,services,services,course,mother,15 to 30 min.,<2 hours,0,no,yes,no,no,yes,yes,yes,no,4,4,3,1,1,4,0,11,12,13
594,MS,F,18,Urban,Less than or equal to 3,Apart,primary education (4th grade),5th to 9th grade,at_home,other,reputation,mother,15 to 30 min.,2 to 5 hours,0,no,no,no,no,yes,yes,yes,no,4,4,3,1,2,4,0,12,13,14
595,MS,F,18,Urban,Greater than 3,Living together,higher education,higher education,teacher,teacher,reputation,mother,15 to 30 min.,2 to 5 hours,0,no,no,no,yes,no,yes,yes,no,4,3,5,1,2,1,0,18,18,18
596,MS,M,18,Urban,Less than or equal to 3,Living together,higher education,higher education,services,other,reputation,mother,<15 min.,<2 hours,0,no,yes,no,yes,yes,yes,yes,no,5,4,5,1,1,5,3,17,17,17
597,MS,F,17,Urban,Greater than 3,Living together,higher education,5th to 9th grade,other,other,course,mother,15 to 30 min.,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,4,3,3,1,2,4,0,17,18,18
598,MS,F,18,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,at_home,other,course,mother,30 min. to 1 hour,2 to 5 hours,1,no,no,no,yes,yes,yes,no,yes,4,3,3,1,1,4,0,9,0,0
599,MS,M,18,Urban,Less than or equal to 3,Living together,primary education (4th grade),5th to 9th grade,at_home,services,home,mother,15 to 30 min.,<2 hours,0,no,yes,no,no,no,yes,no,no,4,1,4,5,5,1,8,10,11,11
600,MS,M,18,Rural,Greater than 3,Living together,higher education,higher education,at_home,services,other,mother,30 min. to 1 hour,<2 hours,0,no,yes,yes,yes,yes,yes,yes,yes,2,5,5,1,1,1,5,12,13,14
601,MS,M,17,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,services,other,father,30 min. to 1 hour,<2 hours,0,no,no,no,no,no,no,no,no,4,2,3,3,4,4,4,12,13,14
602,MS,F,18,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,other,course,mother,15 to 30 min.,2 to 5 hours,0,no,yes,no,no,no,yes,yes,yes,1,3,1,1,1,2,4,8,8,10
603,MS,F,18,Urban,Less than or equal to 3,Living together,5th to 9th grade,5th to 9th grade,services,services,course,father,15 to 30 min.,5 to 10 hours,0,no,no,no,no,yes,yes,yes,yes,5,4,5,1,4,3,0,11,12,13
604,MS,F,18,Rural,Less than or equal to 3,Apart,higher education,5th to 9th grade,teacher,other,reputation,mother,<15 min.,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,5,3,1,1,1,5,0,5,0,0
605,MS,F,18,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,services,course,mother,30 min. to 1 hour,2 to 5 hours,1,no,no,no,no,yes,no,no,no,4,4,2,1,2,2,2,9,10,10
606,MS,F,19,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,services,other,father,15 to 30 min.,<2 hours,1,no,no,no,no,yes,no,no,no,5,5,5,2,3,2,0,5,0,0
607,MS,F,17,Urban,Greater than 3,Living together,higher education,5th to 9th grade,teacher,other,course,father,15 to 30 min.,>10 hours,0,no,no,no,no,yes,yes,yes,yes,4,2,3,3,1,5,0,18,18,18
608,MS,F,17,Rural,Less than or equal to 3,Apart,5th to 9th grade,primary education (4th grade),services,other,reputation,mother,15 to 30 min.,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,yes,5,3,3,1,2,2,5,11,11,12
609,MS,F,18,Urban,Less than or equal to 3,Apart,primary education (4th grade),primary education (4th grade),at_home,services,course,mother,<15 min.,2 to 5 hours,0,no,no,no,no,yes,yes,no,yes,5,2,3,1,2,3,2,8,10,11
610,MS,F,18,Urban,Greater than 3,Living together,primary education (4th grade),5th to 9th grade,at_home,at_home,course,father,15 to 30 min.,2 to 5 hours,0,no,yes,no,no,yes,no,no,no,4,1,1,1,1,4,0,11,11,12
611,MS,F,19,Rural,Greater than 3,Apart,primary education (4th grade),primary education (4th grade),at_home,at_home,course,other,15 to 30 min.,2 to 5 hours,3,no,yes,no,yes,yes,no,no,yes,3,5,4,1,4,1,0,8,0,0
612,MS,F,18,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,services,other,home,mother,15 to 30 min.,5 to 10 hours,0,no,no,no,no,yes,yes,yes,yes,4,2,1,1,1,4,5,14,14,15
613,MS,M,17,Rural,Greater than 3,Living together,higher education,secondary education,services,other,home,mother,15 to 30 min.,2 to 5 hours,1,no,yes,yes,yes,no,yes,yes,yes,4,5,5,1,3,2,4,10,11,11
614,MS,F,18,Urban,Greater than 3,Living together,secondary education,secondary education,services,services,course,father,<15 min.,2 to 5 hours,0,no,yes,no,no,yes,yes,no,yes,5,3,4,1,1,5,0,10,10,10
615,MS,F,17,Rural,Greater than 3,Living together,higher education,higher education,teacher,services,other,father,15 to 30 min.,2 to 5 hours,0,no,yes,yes,yes,yes,yes,yes,no,4,3,3,1,2,5,2,12,12,12
616,MS,F,17,Urban,Less than or equal to 3,Apart,secondary education,5th to 9th grade,services,other,reputation,mother,15 to 30 min.,2 to 5 hours,0,no,no,no,no,yes,yes,no,yes,1,2,3,1,2,5,0,15,14,15
617,MS,M,18,Urban,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),other,services,home,father,15 to 30 min.,<2 hours,0,no,no,no,no,no,yes,yes,yes,3,3,2,1,2,3,2,14,13,14
618,MS,F,18,Urban,Less than or equal to 3,Living together,primary education (4th grade),primary education (4th grade),at_home,services,course,father,15 to 30 min.,5 to 10 hours,0,no,no,no,no,yes,yes,yes,no,5,3,2,1,1,4,0,19,17,18
619,MS,F,18,Rural,Less than or equal to 3,Apart,primary education (4th grade),5th to 9th grade,at_home,other,course,mother,30 min. to 1 hour,2 to 5 hours,0,no,no,no,no,yes,yes,no,yes,4,3,4,1,4,5,0,16,15,15
620,MS,F,18,Urban,Greater than 3,Living together,secondary education,secondary education,services,services,other,mother,15 to 30 min.,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,yes,4,3,2,1,3,3,6,13,12,13
621,MS,F,17,Urban,Less than or equal to 3,Living together,higher education,higher education,at_home,at_home,course,mother,<15 min.,2 to 5 hours,0,no,yes,no,yes,yes,yes,yes,yes,2,3,4,1,1,1,4,15,14,15
622,MS,F,17,Rural,Greater than 3,Living together,primary education (4th grade),5th to 9th grade,other,services,course,father,15 to 30 min.,2 to 5 hours,0,no,no,no,no,no,yes,no,no,3,2,2,1,2,3,0,13,13,13
623,MS,M,18,Rural,Greater than 3,Living together,primary education (4th grade),secondary education,at_home,other,course,mother,15 to 30 min.,2 to 5 hours,0,no,yes,yes,no,yes,yes,no,no,3,3,4,2,4,3,0,8,10,9
624,MS,M,18,Urban,Less than or equal to 3,Living together,higher education,higher education,teacher,services,other,mother,15 to 30 min.,5 to 10 hours,0,no,no,no,no,yes,yes,yes,yes,4,2,2,2,2,5,0,15,16,16
625,MS,F,17,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,services,reputation,mother,30 min. to 1 hour,<2 hours,1,no,yes,no,no,yes,yes,yes,yes,5,2,1,1,2,1,0,8,8,9
626,MS,F,18,Urban,Greater than 3,Living together,5th to 9th grade,secondary education,at_home,services,course,father,15 to 30 min.,<2 hours,0,no,yes,no,no,yes,yes,yes,yes,5,2,3,1,2,4,0,10,10,10
627,MS,F,18,Rural,Greater than 3,Living together,higher education,higher education,other,teacher,other,father,30 min. to 1 hour,2 to 5 hours,0,no,yes,no,no,no,yes,yes,yes,3,2,2,4,2,5,0,7,5,0
628,MS,M,18,Rural,Less than or equal to 3,Living together,primary education (4th grade),5th to 9th grade,at_home,services,other,father,30 min. to 1 hour,<2 hours,0,no,yes,no,yes,yes,no,yes,yes,4,3,3,2,3,3,3,9,10,10
629,MS,F,17,Urban,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,other,at_home,home,mother,<15 min.,5 to 10 hours,0,no,no,no,yes,yes,yes,no,yes,3,4,3,1,1,3,8,10,11,12
630,MS,F,17,Rural,Greater than 3,Living together,primary education (4th grade),5th to 9th grade,other,other,course,mother,<15 min.,<2 hours,0,no,no,no,yes,yes,yes,yes,no,3,5,5,1,3,1,4,7,8,9
631,MS,F,18,Rural,Less than or equal to 3,Living together,higher education,higher education,other,other,reputation,mother,15 to 30 min.,5 to 10 hours,0,no,no,no,no,yes,yes,yes,no,5,4,4,1,1,1,0,15,17,17
632,MS,F,18,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,other,home,mother,>1 hour,5 to 10 hours,0,no,no,no,no,yes,yes,yes,no,4,3,2,1,2,4,4,10,11,12
633,MS,F,19,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),at_home,other,course,other,15 to 30 min.,2 to 5 hours,1,no,yes,no,no,yes,yes,yes,yes,4,3,3,1,1,3,4,7,8,9
634,MS,F,18,Rural,Less than or equal to 3,Living together,higher education,higher education,teacher,services,course,mother,<15 min.,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,no,5,4,3,3,4,2,1,13,14,14
635,MS,F,18,Urban,Greater than 3,Living together,secondary education,secondary education,other,other,home,mother,<15 min.,2 to 5 hours,0,no,no,no,no,yes,yes,yes,yes,4,1,3,1,2,1,1,16,16,16
636,MS,F,17,Rural,Greater than 3,Living together,secondary education,primary education (4th grade),at_home,other,reputation,mother,<15 min.,2 to 5 hours,0,no,yes,no,yes,no,yes,yes,no,4,5,4,2,3,1,10,8,9,9
637,MS,M,18,Urban,Greater than 3,Living together,higher education,higher education,teacher,teacher,home,father,<15 min.,2 to 5 hours,0,no,no,no,yes,no,yes,yes,no,3,2,4,1,4,2,4,17,18,19
638,MS,M,18,Rural,Greater than 3,Living together,5th to 9th grade,primary education (4th grade),other,other,other,mother,15 to 30 min.,<2 hours,0,no,no,no,yes,no,yes,yes,yes,4,4,3,1,3,5,0,7,7,0
639,MS,M,17,Urban,Greater than 3,Living together,5th to 9th grade,secondary education,other,services,home,father,15 to 30 min.,2 to 5 hours,0,no,no,no,yes,yes,yes,yes,no,4,4,3,1,1,3,4,14,15,16
640,MS,M,19,Rural,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,services,other,mother,15 to 30 min.,<2 hours,1,no,no,no,no,yes,yes,no,no,4,3,2,1,3,5,0,5,8,0
641,MS,M,18,Rural,Greater than 3,Living together,higher education,5th to 9th grade,other,other,home,father,15 to 30 min.,<2 hours,1,no,no,yes,no,yes,yes,no,no,5,4,3,4,3,3,0,7,7,0
642,MS,F,18,Rural,Greater than 3,Living together,5th to 9th grade,5th to 9th grade,at_home,other,other,mother,15 to 30 min.,5 to 10 hours,0,no,no,no,no,yes,yes,no,no,5,3,3,1,3,4,0,14,17,15
643,MS,F,17,Urban,Greater than 3,Living together,higher education,secondary education,teacher,other,other,mother,15 to 30 min.,2 to 5 hours,0,no,no,no,no,yes,yes,yes,no,5,5,4,1,1,1,0,6,9,11
644,MS,F,18,Rural,Greater than 3,Living together,higher education,higher education,teacher,at_home,reputation,mother,30 min. to 1 hour,<2 hours,0,no,yes,no,yes,yes,yes,yes,yes,4,4,3,2,2,5,4,7,9,10
645,MS,F,19,Rural,Greater than 3,Living together,5th to 9th grade,secondary education,services,other,course,mother,<15 min.,5 to 10 hours,1,no,no,no,yes,no,yes,yes,no,5,4,2,1,2,5,4,10,11,10
646,MS,F,18,Urban,Less than or equal to 3,Living together,secondary education,primary education (4th grade),teacher,services,course,mother,<15 min.,2 to 5 hours,0,no,yes,no,no,yes,yes,yes,no,4,3,4,1,1,1,4,15,15,16
647,MS,F,18,Urban,Greater than 3,Living together,primary education (4th grade),primary education (4th grade),other,other,course,mother,15 to 30 min.,2 to 5 hours,0,no,no,no,yes,yes,yes,no,no,1,1,1,1,1,5,6,11,12,9
